Country,Year,LifeExpectancy,AdultMortality,InfantMortality,GDP,HealthExpenditure,BMI,HIV_AIDS,IncomeLevel,Schooling,MortalityHealthInteraction,EducationIncomeInteraction,DevelopmentIndex,HealthEfficiency
Dominican Republic,0.251043384,0.680714123,-0.036117091,0.132775475,1.277982857,3.043597903,0.79361295,1.283348607,0.550349323,0.576485205,-0.109925902,0.317268242,0.801605795,3.079714994
Dominican Republic,0.032665886,0.635562483,0.008639896,0.132775475,-0.53721113,-0.392494155,0.735465137,1.521952662,0.525879311,0.533902738,-0.003391109,0.280768404,0.174190306,-0.401134051
Dominican Republic,-0.185711612,0.575360297,0.042207637,0.132775475,1.227078391,-0.228407446,-1.701456846,1.741447115,0.468782616,0.491320272,-0.009640538,0.230322402,0.729060426,-0.270615083
Dominican Republic,-0.40408911,0.485057018,0.198857091,0.230897019,1.073713539,1.545365594,0.619169511,1.944667237,0.403529251,0.448737805,0.307306907,0.18107883,0.641993532,1.346508503
Dominican Republic,-0.622466608,0.093742808,-1.479529924,0.230897019,1.040755724,1.142228147,0.561021698,2.133860645,0.330119215,0.448737805,-1.689960723,0.148136972,0.606537581,2.621758071
Dominican Republic,-0.840844106,0.033540622,0.601669975,0.230897019,0.70582922,0.459043244,0.508160049,2.223777446,0.313805874,0.406155339,0.276192537,0.127453931,0.475263478,-0.142626731
Dominican Republic,-1.059221604,0.590410844,-1.546665404,0.230897019,0.689369925,1.16313202,0.450012236,2.395221816,0.305649203,0.363572873,-1.798976056,0.111125759,0.452864,2.709797424
Dominican Republic,-1.277599103,0.349602099,0.321938806,0.230897019,-2.588271931,-0.67577162,0.397150588,2.477085112,0.26486585,0.320990406,-0.217557108,0.085019397,-0.667471892,-0.997710426
Dominican Republic,-1.495976601,0.319501006,0.310749559,0.230897019,0.839384652,1.462898347,0.34428894,2.556575221,0.232239167,0.320990406,0.454595016,0.074546545,0.464204742,1.152148788
Dominican Republic,-1.714354099,0.439905378,0.176478598,0.230897019,-1.010943572,-0.419916682,0.291427292,2.556575221,0.191455814,0.27840794,-0.074106307,0.053302819,-0.18035994,-0.59639528
Ecuador,1.561308373,1.072028332,-0.472497715,0.132775475,-0.376176052,-0.705577075,0.878191587,-0.6174112,0.909242831,1.044892335,0.333383556,0.950060865,0.525986371,-0.233079361
Ecuador,1.342930875,1.041927239,-0.438929974,0.132775475,1.487074265,-0.201019528,0.841188433,-0.6174112,0.89292949,1.044892335,0.088233496,0.93301518,1.14163203,0.237910446
Ecuador,1.124553377,1.041927239,-0.438929974,0.132775475,-0.315512319,-0.328489854,0.804185279,-0.6174112,0.795049442,0.789397536,0.144184043,0.627610071,0.42297822,0.110440121
Ecuador,0.906175879,0.966674507,-0.371794494,0.230897019,-0.447548187,-0.438485181,0.767182126,-0.6174112,0.729796077,0.74681507,0.163026376,0.545022708,0.343020987,-0.066690687
Ecuador,0.68779838,0.936573413,-0.327037507,0.230897019,1.32054648,1.492982046,0.730178972,-0.6174112,0.672699382,0.704232604,-0.488261126,0.473736838,0.899159489,1.820019553
Ecuador,0.469420882,0.891421774,-0.293469767,0.230897019,1.228799448,1.640857481,-1.685598352,-0.6174112,0.615602688,0.661650137,-0.481542062,0.407313603,0.835350758,1.934327248
Ecuador,0.251043384,0.90647232,-0.259902026,0.230897019,1.156639586,1.093773423,-1.722601505,-0.6174112,0.607446017,0.661650137,-0.284273929,0.401916741,0.80857858,1.353675449
Ecuador,0.032665886,0.831219588,-0.237523533,0.230897019,1.160275267,0.556707394,0.619169511,-0.6174112,0.574819335,0.619067671,-0.132231107,0.355852067,0.784720757,0.794230927
Ecuador,-0.185711612,0.846270134,-1.636179379,0.230897019,-0.818005596,-0.580549834,0.582166357,-0.378807145,0.558505993,0.576485205,0.949883666,0.321970442,0.105661867,1.055629545
Ecuador,-0.40408911,0.801118495,-0.181577299,0.317446355,-0.872929409,-0.583514345,0.545163203,-0.159312691,0.534035981,0.533902738,0.105952959,0.285123273,0.065003103,-0.401937046
Ecuador,-0.622466608,0.771017402,-0.103252571,0.317446355,-0.906511868,-0.590189345,0.508160049,-0.159312691,0.493252628,0.533902738,0.060938568,0.263348929,0.040214499,-0.486936774
Ecuador,-0.840844106,0.801118495,-0.136820312,0.317446355,-1.02193266,-0.601120031,0.471156896,-0.159312691,0.444312604,0.491320272,0.08224543,0.218299789,-0.028766595,-0.464299719
Ecuador,-1.059221604,0.801118495,-0.103252571,0.317446355,-1.12597161,-0.589113719,0.434153742,-0.159312691,0.419842592,0.448737805,0.060827506,0.188399243,-0.085797071,-0.485861148
Ecuador,-1.277599103,0.680714123,-0.036117091,0.317446355,0.623109452,0.489451412,0.397150588,-0.159312691,0.38721591,0.406155339,-0.017677561,0.157269809,0.472160233,0.525568503
Ecuador,-1.495976601,0.65061303,-0.024927844,0.394867373,-1.311183418,-0.612538568,0.354861269,-0.159312691,0.346432556,0.363572873,0.015269266,0.12595348,-0.200392663,-0.587610724
Ecuador,-1.714354099,0.560309751,0.03101839,0.394867373,0.296321706,-0.168756124,0.317858116,-0.159312691,0.330119215,0.363572873,-0.005234543,0.120022391,0.330004598,-0.199774513
Egypt,1.561308373,1.493443635,-0.013738597,1.606334776,0.45367154,-0.705577075,1.242936959,-0.6174112,0.493252628,0.661650137,0.009693639,0.326360669,0.536191435,-0.691838478
Egypt,1.342930875,1.342938169,0.008639896,1.634067125,0.45367154,-0.705577075,-1.659167527,-0.6174112,0.476939287,0.661650137,-0.006096113,0.315566945,0.530753655,-0.714216972
Egypt,1.124553377,1.493443635,-0.013738597,1.64755044,0.45367154,-0.705577075,1.153072158,-0.6174112,0.436155933,0.533902738,0.009693639,0.232864847,0.474576737,-0.691838478
Egypt,0.906175879,0.439905378,0.053396883,1.64755044,0.45367154,-0.705577075,1.110782839,-0.6174112,0.370902568,0.363572873,-0.037675617,0.134850112,0.396048994,-0.758973959
Egypt,0.68779838,0.740916309,0.086964624,1.660790799,0.45367154,-0.705577075,1.06849352,-0.6174112,0.354589227,0.363572873,-0.061360245,0.128919024,0.390611213,-0.792541699
Egypt,0.469420882,0.138894448,0.142910857,1.64755044,0.45367154,-0.705577075,1.026204202,-0.6174112,0.305649203,0.27840794,-0.100834625,0.085095165,0.345909561,-0.848487933
Egypt,0.251043384,0.123843901,0.154100104,1.64755044,0.45367154,-0.705577075,0.983914883,-0.6174112,0.256709179,0.193243007,-0.108729501,0.049607254,0.301207909,-0.85967718
Egypt,0.032665886,0.108793355,0.131721611,1.64755044,0.45367154,-0.705577075,0.946911729,-0.6174112,0.191455814,0.150660541,-0.092939749,0.028844836,0.265262631,-0.837298686
Egypt,-0.185711612,0.093742808,0.120532364,1.660790799,0.45367154,-0.705577075,0.909908576,-0.6174112,0.134359119,0.065495608,-0.085044873,0.008799932,0.217842089,-0.826109439
Egypt,-0.40408911,0.063641715,0.165289351,1.660790799,0.45367154,-0.705577075,0.878191587,-0.6174112,0.069105754,-0.019669325,-0.116624377,-0.001359264,0.167702656,-0.870866426
Egypt,-0.622466608,0.048591169,0.154100104,1.673796803,0.45367154,-0.705577075,0.841188433,-0.6174112,0.012009059,-0.062251791,-0.108729501,-0.000747585,0.134476269,-0.85967718
Egypt,-0.840844106,-0.011611017,0.176478598,1.686576604,0.45367154,-0.705577075,0.809471444,-0.6174112,-0.036930964,-0.147416724,-0.124519253,0.005444242,0.089774617,-0.882055673
Egypt,-1.059221604,-0.071813203,0.198857091,1.711488144,0.45367154,-0.705577075,0.777754455,-0.6174112,-0.053244306,-0.104834258,-0.140309005,0.005581827,0.098530992,-0.904434167
Egypt,-1.277599103,-0.056762657,0.187667845,1.735582763,0.45367154,-0.705577075,0.751323631,-0.6174112,-0.085870988,-0.147416724,-0.132414129,0.01265882,0.073461276,-0.89324492
Egypt,-1.495976601,-0.071813203,0.187667845,1.758912343,0.45367154,-0.705577075,0.719606642,-0.6174112,-0.126654342,-0.18999919,-0.132414129,0.024064222,0.045672669,-0.89324492
Egypt,-1.714354099,-0.04171211,0.120532364,1.781523974,0.45367154,-0.705577075,-1.685598352,-0.6174112,-0.175594366,-0.232581657,-0.085044873,0.040840028,0.015165172,-0.826109439
El Salvador,1.561308373,0.665663576,0.198857091,-0.489835975,1.132124836,-0.705577075,0.978628718,-0.378807145,0.411685921,0.704232604,-0.140309005,0.289922648,0.749347787,-0.904434167
El Salvador,0.906175879,0.590410844,0.232424832,-0.489835975,1.071901302,3.068424774,0.872905422,-0.159312691,0.346432556,0.704232604,0.713178111,0.243969101,0.707522154,2.835999943
El Salvador,0.68779838,0.439905378,0.41145278,-0.489835975,1.052613757,2.797400745,0.835902268,-0.159312691,0.313805874,0.619067671,1.150998313,0.194267071,0.661829101,2.385947965
El Salvador,0.469420882,0.439905378,0.344317299,-0.489835975,0.994423064,2.287922219,0.804185279,-0.159312691,0.281179191,0.576485205,0.787771199,0.162095643,0.617362486,1.94360492
El Salvador,0.251043384,0.349602099,-1.535476158,-0.489835975,0.969187481,1.950195933,0.767182126,-0.159312691,0.281179191,0.533902738,-2.994479358,0.15012234,0.59475647,3.485672091
El Salvador,0.032665886,0.394753739,0.37788504,-0.489835975,-0.823282159,-0.361454752,0.730178972,-0.159312691,0.256709179,0.789397536,-0.136588343,0.202645594,0.074274852,-0.739339792
El Salvador,-0.185711612,0.319501006,-1.535476158,-0.489835975,-0.875185511,-0.372027088,-1.680312187,-0.159312691,0.240395838,0.576485205,0.571238724,0.138584644,-0.019434823,1.16344907
El Salvador,-0.40408911,0.891421774,0.568102235,-0.278441422,-0.810867071,-0.337309031,-1.717315341,-0.378807145,0.191455814,0.576485205,-0.191626014,0.110371444,-0.014308684,-0.905411266
El Salvador,-0.622466608,0.289399913,0.590480728,-0.278441422,0.831839811,2.104330903,0.624455675,-0.378807145,0.134359119,0.491320272,1.242566844,0.066013359,0.485839734,1.513850175
El Salvador,-0.840844106,0.138894448,0.612859222,-0.278441422,0.772582255,1.836499261,0.582166357,-0.159312691,0.069105754,0.363572873,1.125515508,0.025124977,0.401753627,1.223640039
El Salvador,-1.059221604,0.123843901,-1.468340677,-0.278441422,0.737478808,1.846246922,0.539877038,-0.159312691,0.003852389,0.193243007,-2.710919455,0.000744447,0.311524735,3.314587599
El Salvador,-1.277599103,0.590410844,-1.524286911,-0.278441422,-1.113220588,-0.516261524,0.49758772,0.043907431,-0.053244306,0.108078074,0.786930684,-0.005754542,-0.352795607,1.008025387
El Salvador,-1.495976601,-0.026661564,0.657616209,-0.114471068,0.677875979,1.412399802,0.455298401,0.043907431,-0.10218433,0.022913142,0.928817003,-0.002341364,0.19953493,0.754783594
El Salvador,-1.714354099,-0.011611017,0.646426962,-0.114471068,0.642800963,1.549918471,0.407722918,0.043907431,-0.167437695,-0.104834258,1.001909088,0.017553206,0.12350967,0.903491509
Equatorial Guinea,-1.277599103,-2.344445728,1.944379587,-0.278441422,0.796041654,0.79176064,-0.977252266,2.853320325,-0.697621287,-1.424890716,1.539483227,0.994034096,-0.442156783,-1.152618947
Equatorial Guinea,-1.495976601,-2.404647914,1.944379587,-0.278441422,0.658882254,0.555774043,-0.998396925,2.395221816,-0.819971347,-1.510055648,1.080635704,1.238202364,-0.557048247,-1.388605544
Eritrea,1.561308373,-0.658784517,1.060429092,0.019502466,0.45367154,-0.705577075,-1.00368309,0.043907431,-1.709048449,-2.78752964,-0.748214458,4.764023206,-1.347635516,-1.766006168
Eritrea,1.342930875,-0.703936157,1.127564573,0.019502466,0.45367154,-0.705577075,-1.035400079,0.043907431,-1.72536179,-2.78752964,-0.795583714,4.809497129,-1.353073297,-1.833141648
Eritrea,1.124553377,-0.764138343,1.183510807,0.132775475,0.45367154,-0.705577075,-1.061830903,0.233100839,-1.741675131,-2.78752964,-0.835058094,4.854971051,-1.358511077,-1.889087882
Eritrea,0.906175879,-0.824340529,1.273024781,0.132775475,0.45367154,-0.705577075,-1.088261727,0.410079452,-1.774301814,-2.78752964,-0.898217102,4.945918896,-1.369386638,-1.978601856
Eritrea,0.68779838,-0.929694355,1.407295742,0.132775475,-0.432842215,-0.571779344,-1.114692551,0.576325305,-1.815085167,-2.78752964,-0.804662636,5.059603702,-1.678485674,-1.979075086
Eritrea,0.469420882,-1.050098727,1.541566703,0.132775475,-0.584205312,-0.59488168,-1.141123375,0.881330105,-1.823241838,-2.744947173,-0.91704979,5.004702529,-1.717464774,-2.136448383
Eritrea,0.251043384,-1.155452553,1.687026911,0.132775475,-2.487658763,-0.695531619,-1.167554199,1.021987435,-1.839555179,-2.702364707,-1.173380559,4.971148993,-2.343192883,-2.38255853
Eritrea,0.032665886,-0.312621948,1.810108626,0.132775475,-0.894504993,-0.630542131,-1.188698858,1.155780641,-1.806928496,-2.702364707,-1.141349751,4.882979797,-1.801266066,-2.440650757
Eritrea,-0.185711612,-1.065149273,1.888433353,0.132775475,-0.918022848,-0.632722338,-1.209843518,1.405244974,-1.815085167,-2.659782241,-1.194853966,4.827731293,-1.797630085,-2.521155691
Eritrea,-0.40408911,-1.411311843,1.966758081,0.230897019,-0.96860003,-0.637959231,-1.230988177,1.521952662,-1.815085167,-2.659782241,-1.254711473,4.827731293,-1.814489146,-2.604717312
Estonia,1.561308373,1.282735983,-0.461308468,-1.297118305,0.457275333,-0.705577075,1.179502982,-0.6174112,1.920669992,2.109453994,0.32548868,4.051564988,1.495799773,-0.244268607
Estonia,1.124553377,1.177382158,-0.371794494,-1.297118305,0.524158449,0.960788132,1.131927498,-0.6174112,1.863573298,2.109453994,-0.357215737,3.931122137,1.499061914,1.332582626
Estonia,0.032665886,0.771017402,0.075775377,-1.297118305,0.509426909,0.729803641,1.010345707,-0.6174112,1.692283214,1.939124129,0.055301146,3.281547213,1.380278084,0.654028264
Estonia,-0.622466608,0.560309751,0.321938806,-1.297118305,0.231524783,0.27338558,0.946911729,-0.6174112,1.504679789,1.853959196,0.088013427,2.789614932,1.196721256,-0.048553226
Estonia,-0.840844106,0.485057018,0.389074286,-1.297118305,-0.098636658,-0.060691744,0.931053235,-0.6174112,1.447583095,1.768794263,-0.023613597,2.560476673,1.0392469,-0.44976603
Estonia,-1.059221604,0.424854832,0.433831273,-1.297118305,1.574409855,0.140855584,0.915194741,-0.6174112,1.3904864,1.726211797,0.061107557,2.400274027,1.563702684,-0.292975689
Estonia,-1.277599103,0.319501006,0.568102235,-1.297118305,-0.496171782,-0.655794671,0.899336246,-0.6174112,1.333389705,1.641046864,-0.372558418,2.188154995,0.826088262,-1.223896905
Estonia,-1.495976601,1.342938169,0.724751689,-1.297118305,1.201127154,-0.1403499,0.883477752,-0.6174112,1.251822999,1.470716999,-0.101718827,1.841077364,1.30788905,-0.86510159
Estonia,-1.714354099,1.342938169,0.646426962,-1.297118305,-2.426193447,-0.671470037,0.867619257,-0.6174112,1.113159598,1.2152222,-0.434056336,1.352736256,-0.032603883,-1.317896999
Fiji,1.561308373,0.123843901,0.310749559,-1.297118305,1.272995917,-0.705577075,1.327515597,-0.6174112,0.868459478,1.598464398,-0.219257765,1.388201557,1.246639931,-1.016326634
Fiji,1.342930875,0.093742808,-1.580233145,-1.297118305,-0.484355278,-0.383265619,1.285226278,-0.6174112,0.811362784,1.555881931,0.605649034,1.262384695,0.627629812,1.196967526
Fiji,1.124553377,0.078692262,0.355506546,-1.297118305,1.246862213,2.232173127,1.242936959,-0.6174112,0.746109418,1.470716999,0.793552159,1.097315804,1.154562877,1.876666581
Fiji,0.906175879,0.048591169,0.389074286,-1.297118305,1.209577543,2.046186593,-1.659167527,-0.6174112,0.705326065,1.428134532,0.796118588,1.00730051,1.114346047,1.657112307
Fiji,0.68779838,0.018490076,0.41145278,-1.297118305,1.174769106,1.856825831,1.158358322,-0.6174112,0.664542712,1.342969599,0.76399615,0.892460659,1.060760472,1.445373052
Fiji,0.469420882,0.003439529,-1.77045034,-1.297118305,1.03429189,-0.309645006,1.116069004,-0.6174112,0.6400727,1.300387133,0.548211107,0.832342303,0.991583907,1.460805333
Fiji,0.251043384,-0.026661564,-1.535476158,-1.297118305,0.969899997,-0.318782259,1.07906585,-0.6174112,0.623759358,1.257804667,0.489482558,0.784567432,0.950488007,1.216693899
Fiji,0.032665886,-0.056762657,-1.501908417,-1.297118305,1.141860406,-0.188709211,1.042062696,-0.6174112,0.591132676,1.172639734,0.283423953,0.693185664,0.968544272,1.313199206
Fiji,-0.185711612,-0.071813203,-1.468340677,-1.297118305,-0.589733085,-0.6680171,1.005059543,-0.6174112,0.574819335,1.130057268,0.980876681,0.649578767,0.371714506,0.800323577
Fiji,-0.40408911,-0.08686375,0.568102235,-1.297118305,1.055466914,-0.373159455,0.968056389,-0.6174112,0.550349323,1.044892335,-0.21199272,0.575055789,0.883569524,-0.941261689
Fiji,-0.622466608,-0.116964843,0.601669975,-1.297118305,1.035751735,-0.294922103,0.92576707,-0.6174112,0.582976005,1.002309868,-0.177445774,0.584322603,0.873679203,-0.896592078
Fiji,-0.840844106,-0.147065936,0.646426962,-1.297118305,0.961173293,-0.425005566,0.878191587,-0.6174112,0.51772264,0.789397536,-0.274735057,0.408688977,0.756097823,-1.071432528
Fiji,-1.059221604,-0.162116482,-1.546665404,-1.297118305,0.832035194,0.913137268,0.825329939,-0.6174112,0.501409299,0.74681507,-1.412317823,0.374460021,0.693419854,2.459802673
Fiji,-1.277599103,-0.177167029,-1.546665404,-1.297118305,0.650320346,0.608628373,0.77246829,-0.6174112,0.485095957,0.74681507,-0.941344449,0.362276971,0.627410458,2.155293778
Fiji,-1.495976601,-0.192217575,0.679994702,-1.297118305,-1.14435932,-0.573488532,0.719606642,-0.6174112,0.452469275,0.704232604,-0.389969164,0.318643615,0.004114186,-1.253483234
Fiji,-1.714354099,-0.207268122,0.679994702,-1.297118305,-1.02890037,-0.50622951,-1.712029176,-0.6174112,0.436155933,0.661650137,-0.344233385,0.288582633,0.022968567,-1.186224212
Finland,1.561308373,1.809505112,-0.942446079,-1.297118305,1.15472608,-0.705577075,1.295798608,-0.6174112,2.165370112,2.322366326,0.664968348,5.028782632,1.880820839,0.236869004
Finland,0.68779838,2.095465495,-0.830553611,-1.297118305,-0.437035082,-0.252676971,-1.638022868,-0.6174112,2.043020052,2.27978386,0.209861771,4.657644141,1.295256277,0.57787664
Finland,0.469420882,1.628898553,-0.796985871,-1.297118305,1.222781392,3.067744837,-1.659167527,-0.6174112,2.01039337,2.237201394,-2.444949291,4.497654848,1.823458718,3.864730708
Finland,0.251043384,1.59879746,-0.774607378,-1.297118305,1.239010096,2.991657743,1.174216817,-0.6174112,2.043020052,2.322366326,-2.317360158,4.744640973,1.868132158,3.76626512
Finland,-0.40408911,1.523544728,-0.718661144,-1.297118305,1.129321106,2.641148975,1.110782839,-0.6174112,1.969610016,2.407531259,-1.898091143,4.741897683,1.835487461,3.359810118
France,0.469420882,1.839606205,-0.830553611,-0.278441422,-0.598923865,-0.241300213,-1.664453692,-0.6174112,2.051176723,1.896541662,0.200412763,3.890142112,1.11626484,0.589253399
France,-0.185711612,2.998498287,-0.796985871,-0.278441422,-0.700887283,-0.292721163,1.110782839,-0.6174112,2.002236699,1.939124129,0.233294631,3.882585495,1.080157848,0.504264708
Gabon,1.561308373,-0.463127413,0.769508676,-0.489835975,1.598003438,-0.705577075,-0.068031916,2.708959797,0.542192652,0.448737805,-0.542947681,0.243302341,0.862977965,-1.475085752
Gambia,1.561308373,-1.200604192,1.13875382,-0.278441422,0.45367154,-0.705577075,-0.54378675,1.844939275,-1.448034988,-1.126813451,-0.80347859,1.631665301,-0.707058966,-1.844330895
Gambia,1.342930875,-0.162116482,1.183510807,-0.278441422,0.45367154,-0.705577075,-0.575503739,1.844939275,-1.456191658,-1.126813451,-0.835058094,1.640856348,-0.709777856,-1.889087882
Gambia,1.124553377,-0.463127413,1.183510807,-0.278441422,0.45367154,-0.705577075,-0.612506893,1.741447115,-1.488818341,-1.126813451,-0.835058094,1.677620532,-0.720653417,-1.889087882
Gambia,0.906175879,-1.065149273,1.217078547,-0.278441422,0.45367154,-0.705577075,-0.644223882,1.521952662,-1.529601694,-1.169395917,-0.858742722,1.788709976,-0.748442024,-1.922655622
Gambia,0.68779838,-1.396261297,1.306592521,-0.278441422,0.45367154,-0.705577075,-0.675940871,1.944667237,-1.521445024,-1.211978384,-0.92190173,1.84395848,-0.759917289,-2.012169597
Gambia,0.469420882,-1.471514029,1.384917249,-0.278441422,0.45367154,-0.705577075,-0.712944024,2.223777446,-1.537758365,-1.169395917,-0.977165862,1.798248354,-0.751160914,-2.090494324
Gambia,0.251043384,-1.516665669,1.407295742,-0.278441422,0.45367154,-0.705577075,-0.744661013,2.708959797,-1.578541718,-1.126813451,-0.992955614,1.778722041,-0.75056121,-2.112872817
Gambia,0.032665886,-1.561817309,1.418484989,-0.278441422,0.45367154,-0.705577075,-0.781664167,2.922747242,-1.643795083,-1.25456085,-1.00085049,2.062240957,-0.814894798,-2.124062064
Gambia,-0.185711612,-1.591918402,1.429674236,-0.278441422,0.45367154,-0.705577075,-0.813381156,2.990459738,-1.692735107,-1.339725783,-1.008745366,2.267800867,-0.85959645,-2.135251311
Gambia,-0.40408911,-1.637070041,1.429674236,-0.278441422,0.45367154,-0.705577075,-0.85038431,2.922747242,-1.733518461,-1.467473182,-1.008745366,2.543891851,-0.915773368,-2.135251311
Gambia,-0.622466608,-1.712322774,1.496809716,-0.278441422,0.45367154,-0.705577075,-1.833610967,2.922747242,-1.757988473,-1.595220581,-1.056114622,2.804379393,-0.966512505,-2.202386792
Gambia,-0.840844106,-1.77252496,1.51918821,-0.278441422,0.45367154,-0.705577075,-1.865327956,2.853320325,-1.823241838,-1.680385514,-1.071904374,3.063749172,-1.016651937,-2.224765285
Gambia,-1.059221604,-1.817676599,1.530377457,-0.278441422,0.45367154,-0.705577075,-0.945535277,2.708959797,-1.896651874,-1.808132913,-1.07979925,3.429398677,-1.083704416,-2.235954532
Gambia,-1.277599103,-1.877878785,1.541566703,-0.278441422,0.45367154,-0.705577075,-0.977252266,2.556575221,-1.921121886,-1.935880312,-1.087694126,3.719062036,-1.134443553,-2.247143779
Gambia,-1.495976601,-1.923030425,-1.759261093,-0.278441422,0.45367154,-0.705577075,-1.008969254,2.395221816,-1.986375251,-2.021045245,1.241294297,4.014554255,-1.184582985,1.053684018
Gambia,-1.714354099,-1.983232611,-1.42358369,-0.278441422,0.45367154,-0.705577075,-1.035400079,2.133860645,-2.043471945,-2.148792644,1.004448016,4.390997485,-1.246197683,0.718006615
Georgia,1.561308373,0.801118495,-0.349416,-0.787779863,1.058598215,-0.705577075,0.983914883,-0.6174112,1.14578628,1.002309868,0.24653992,1.148432896,1.068898121,-0.356161075
Georgia,1.342930875,0.816169041,-0.394172987,-0.787779863,1.188710284,0.70691198,0.9363394,-0.6174112,1.072376244,0.831980003,-0.278645607,0.892195591,1.031022177,1.101084968
Georgia,1.124553377,0.816169041,-0.360605247,-0.787779863,1.160167525,0.444773463,0.888763916,-0.6174112,1.039749562,0.831980003,-0.160387644,0.865050843,1.010632363,0.80537871
Georgia,0.906175879,0.771017402,-1.647368625,-0.787779863,1.135171773,0.303697937,0.846474598,-0.6174112,0.990809538,0.789397536,-0.500302454,0.782142608,0.971792949,1.951066563
Georgia,0.68779838,0.725865762,-0.371794494,-0.787779863,1.050265325,0.563202491,0.804185279,-0.6174112,0.933712843,0.74681507,-0.209395585,0.697310823,0.910264413,0.934996985
Georgia,0.469420882,0.710815216,-0.31584826,-0.787779863,0.867477909,0.532747164,0.761895961,-0.6174112,0.901086161,0.74681507,-0.168267265,0.672944724,0.838459713,0.848595425
Georgia,0.251043384,0.620511937,-0.304659013,-0.787779863,-1.027588733,-0.587394383,0.724892807,-0.6174112,0.868459478,0.533902738,0.178954993,0.463672893,0.124924495,-0.28273537
Georgia,0.032665886,0.725865762,-0.360605247,-0.787779863,0.922336879,0.262276376,-1.696170681,-0.6174112,0.876616149,0.661650137,-0.094578237,0.580013195,0.820201055,0.622881623
Georgia,-0.185711612,0.801118495,-1.658557872,-0.787779863,0.728667729,-0.028520409,0.650886499,-0.6174112,0.77057943,0.406155339,0.047302748,0.31297495,0.635134166,1.630037463
Georgia,-0.40408911,0.725865762,-0.382983741,-0.787779863,0.500144915,-0.003335072,0.613883346,-0.6174112,0.705326065,0.448737805,0.001277278,0.316506471,0.551402929,0.379648668
Georgia,-0.622466608,0.725865762,-0.360605247,-0.787779863,-1.495991553,-0.645343149,0.582166357,-0.6174112,0.615602688,0.27840794,0.232714126,0.171388676,-0.200660308,-0.284737902
Georgia,-0.840844106,0.485057018,-0.293469767,-0.787779863,-1.644631358,-0.660089723,0.555735533,-0.6174112,0.542192652,0.193243007,0.193716377,0.104774938,-0.303065233,-0.366619956
Georgia,-1.059221604,0.545259204,-0.31584826,-0.787779863,-0.060983282,-0.255702137,0.524018544,-0.6174112,0.460625945,0.108078074,0.080763075,0.049783565,0.169240246,0.060146123
Georgia,-1.277599103,0.394753739,-0.203955792,-0.489835975,-0.200608325,-0.31937218,0.49758772,-0.6174112,0.403529251,0.108078074,0.065137806,0.043612664,0.103666333,-0.115416388
Georgia,-1.495976601,0.590410844,-0.438929974,-0.489835975,-0.248573206,-0.341406128,0.471156896,-0.6174112,0.370902568,0.065495608,0.149853383,0.024292489,0.062608323,0.097523847
Ghana,1.561308373,-1.004947087,0.993293612,1.375852915,0.245030534,-0.705577075,-0.475066607,0.576325305,-0.428451156,-0.062251791,-0.700845202,0.026671852,-0.081890804,-1.698870687
Ghana,1.342930875,-1.050098727,1.038050599,1.375852915,0.285746694,-0.082643906,-0.506783596,0.733066065,-0.420294485,0.065495608,-0.085788556,-0.027527443,-0.023017394,-1.120694505
Ghana,1.124553377,-1.08019982,1.049239846,1.394940223,0.474903029,-0.522742994,-0.54378675,0.881330105,-0.469234509,-0.019669325,-0.548482778,0.009229526,-0.004666935,-1.571982839
Ghana,0.906175879,-1.12535146,1.082807586,1.413544256,0.389078621,0.263149202,-0.575503739,0.881330105,-0.526331204,-0.147416724,0.284939952,0.077590022,-0.094889769,-0.819658384
Ghana,0.68779838,-1.185553646,1.149943067,1.431688882,0.361710256,0.730757611,-0.607220728,1.405244974,-0.59974124,-0.275164123,0.840329648,0.165027272,-0.171065036,-0.419185456
Ghana,0.469420882,-0.011611017,1.194700054,1.431688882,0.21606123,0.54428517,-0.638937717,2.040895242,-0.656837934,-0.445493989,0.650257522,0.292617351,-0.295423564,-0.650414883
Ghana,0.251043384,-0.463127413,1.239457041,1.449396246,-1.340369793,-0.509644243,-0.670654706,2.223777446,-0.697621287,-0.488076455,-0.631682145,0.340492525,-0.842022512,-1.749101283
Ghana,0.032665886,-0.914643808,1.284214028,1.449396246,0.160417818,0.321255233,-0.70765786,2.310839258,-0.795501335,-0.743571253,0.412560477,0.591511925,-0.45955159,-0.962958795
Ghana,-0.185711612,-1.38121075,-1.479529924,1.449396246,-3.105064862,-0.685288123,-0.739374849,2.633825871,-0.885224713,-1.041648518,1.013904285,0.92209301,-1.677312697,0.794241801
Ghana,-0.40408911,-1.456463483,1.429674236,1.449396246,-0.065514038,0.117277911,-0.771091837,2.853320325,-0.958634748,-1.211978384,0.167669208,1.161844593,-0.745375723,-1.312396325
Ghana,-0.622466608,-1.531716216,1.51918821,1.449396246,-0.55810375,-0.203602543,-0.802808826,2.990459738,-1.048358126,-1.467473182,-0.309310583,1.538437434,-1.024645019,-1.722790753
Ghana,-0.840844106,-1.622019495,-1.412394443,1.449396246,-0.688322812,-0.366057584,-0.834525815,3.056540447,-1.113611491,-1.637803047,0.517017698,1.823876293,-1.146579117,1.046336859
Greece,1.561308373,1.794454565,-0.987203066,-1.297118305,-1.336016178,-0.705577075,1.52838986,-0.6174112,1.936983334,2.407531259,0.696547852,4.663347924,1.002832805,0.281625991
